,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
14939,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.2829,,,0.0,0.0,-4.1567,,0.0,1.7991,30000,0.0,0.4105,0.0404,-0.5221,,,0.0,0.0,id_50,-0.0118,,,0.0,4.3949,0.0016,,1.7375,,,0.0,146728,,629
14963,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0254,,,0.0,0.0,0.0164,,0.0,0.041,30000,0.0,1.0852,-0.0107,0.01,,,0.0,-0.0,id_50,-0.0054,,,0.0,-0.0061,0.0014,,-0.0212,,,0.0,146729,,630
14987,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0541,,,0.0,-0.0,-0.0198,,0.0,-0.0155,30000,0.0,0.0828,-0.0034,-0.002,,,0.0,0.0,id_50,0.0285,,,0.0,0.0279,0.0019,,0.0365,,,0.0,146730,,631
15011,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0587,,,-0.0,0.0,0.0091,,0.0,0.0077,30000,0.0,-0.0791,-0.0112,0.0001,,,0.0,0.0,id_50,-0.0008,,,0.0,0.0342,-0.0038,,0.0234,,,0.0,146731,,632
15035,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0633,,,-0.0,-0.0,0.0184,,0.0,-0.0044,30000,0.0,0.0,0.0061,-0.0096,,,0.0,0.0,id_50,0.0316,,,0.0,-0.0035,-0.0031,,0.0278,,,0.0,146732,,633
15059,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.1142,,,0.0,0.0,0.0539,,0.0,-0.0341,30000,0.0,0.1993,-0.0463,0.0217,,,0.0,0.0,id_50,-0.0,,,0.0,-0.0746,-0.002,,-0.0328,,,0.0,146733,,634
15083,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.146,,,0.0,0.0,0.1151,,0.0,0.0014,30000,0.0,0.2401,0.0038,-0.0234,,,0.0,0.0,id_50,-0.006,,,0.0,-0.0944,0.0038,,-0.1464,,,0.0,146734,,635
15107,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0455,,,0.0,0.0,0.0142,,0.0,0.0036,30000,0.0,-0.0462,0.0024,-0.0001,,,0.0,0.0,id_50,-0.0123,,,0.0,0.0045,-0.0048,,-0.0529,,,0.0,146735,,636
15131,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0042,,,0.0,-0.0,0.1298,,0.0,-0.0069,30000,0.0,0.1993,-0.0048,0.0149,,,0.0,-0.0,id_50,0.0015,,,0.0,-0.026,-0.0011,,-0.1116,,,0.0,146736,,637
15155,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0886,,,0.0,-0.0,-0.0361,,0.0,-0.0326,30000,0.0,-0.0791,-0.0051,0.0285,,,0.0,-0.0,id_50,0.0128,,,0.0,0.0254,0.0027,,0.0931,,,0.0,146737,,638
15179,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0333,,,-0.0,0.0,0.0254,,0.0,-0.0398,30000,0.0,-0.0624,0.0107,0.0309,,,0.0,0.0,id_50,0.0233,,,0.0,0.0069,0.0008,,-0.025,,,0.0,146738,,639
15203,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0078,,,-0.0,0.0,-0.0452,,0.0,-0.0013,30000,0.0,0.0564,0.0094,0.0143,,,0.0,0.0,id_50,-0.0258,,,0.0,0.0337,-0.0035,,0.0261,,,0.0,146739,,640
15227,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0495,,,-0.0,0.0,0.048,,0.0,-0.0083,30000,0.0,-0.1904,-0.0075,0.006,,,0.0,0.0,id_50,0.0248,,,0.0,-0.0447,0.0006,,-0.0684,,,0.0,146740,,641
15251,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0221,,,0.0,0.0,-0.1347,,0.0,0.0506,30000,0.0,0.4996,-0.0207,-0.0185,,,0.0,0.0,id_50,0.021,,,0.0,0.0532,0.0011,,0.0701,,,0.0,146741,,642
15275,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.7257,,,0.0,0.0,-3.4699,,0.0,1.6957,30000,0.0,0.2,-0.0128,-0.3319,,,0.0,-0.0,id_50,0.003,,,0.0,2.4329,-0.0001,,2.4088,,,0.0,146742,,643
15299,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0336,,,0.0,-0.0,0.0114,,0.0,-0.0098,30000,0.0,0.108,-0.0041,0.0028,,,0.0,0.0,id_50,-0.0055,,,0.0,0.0022,-0.0005,,-0.0302,,,0.0,146743,,644
15323,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.5537,,,0.0,-0.0,-1.6025,,0.0,0.0717,30000,0.0,0.5601,0.7113,-0.0337,,,0.0,0.0,id_50,-0.8758,,,0.0,0.6016,0.0,,3.681,,,0.0,146744,,645
15347,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0052,,,-0.0,-0.0,0.116,,0.0,0.0053,30000,0.0,-0.0177,-0.0093,0.0433,,,0.0,0.0,id_50,-0.0238,,,0.0,-0.1056,-0.0017,,-0.019,,,0.0,146745,,646
15371,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.281,,,-0.0,0.0,-1.5466,,0.0,1.6809,30000,0.0,2.7836,-0.037,-0.3785,,,0.0,-0.0,id_50,0.322,,,0.0,2.3453,-0.0437,,3.9386,,,0.0,146746,,647
15395,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0481,,,0.0,-0.0,-0.006,,0.0,0.044,30000,0.0,0.1993,-0.0112,-0.0634,,,0.0,0.0,id_50,0.0019,,,0.0,0.0138,0.0013,,-0.0285,,,0.0,146747,,648
15419,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2587,,,-0.0,0.0,-0.0345,,0.0,0.1426,30000,0.0,0.2595,0.0388,-0.0832,,,0.0,0.0,id_50,0.0558,,,0.0,0.1207,0.0029,,0.0157,,,0.0,146748,,649
15443,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.077,,,-0.0,-0.0,-0.0467,,0.0,-0.0606,30000,0.0,-0.015,-0.0014,-0.0064,,,0.0,0.0,id_50,-0.0244,,,0.0,0.0342,0.0009,,0.0274,,,0.0,146749,,650
15467,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0185,,,0.0,-0.0,-0.0474,,0.0,0.0135,30000,0.0,0.0697,0.0058,-0.0101,,,0.0,-0.0,id_50,0.006,,,0.0,0.0333,-0.0003,,0.0178,,,0.0,146750,,651
15491,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0595,,,0.0,0.0,0.0159,,0.0,-0.0036,30000,0.0,0.2741,0.0089,0.0265,,,0.0,0.0,id_50,-0.0093,,,0.0,-0.0364,-0.0023,,0.0599,,,0.0,146751,,652
15515,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1643,,,0.0,0.0,-0.1931,,0.0,-0.0031,30000,0.0,-0.4408,0.0293,-0.0147,,,0.0,0.0,id_50,0.0353,,,0.0,0.0437,0.001,,-0.0628,,,0.0,146752,,653
15539,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.7067,,,0.0,0.0,-0.661,,0.0,-0.0192,30000,0.0,0.0,-0.0025,0.2185,,,0.0,0.0,id_50,-0.0815,,,0.0,0.1869,0.0019,,1.0634,,,0.0,146753,,654
15563,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0117,,,0.0,0.0,-0.0208,,0.0,-0.063,30000,0.0,0.2032,0.0144,0.0329,,,0.0,0.0,id_50,-0.0092,,,0.0,-0.0122,-0.0015,,0.0711,,,0.0,146754,,655
15587,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0488,,,0.0,-0.0,-0.0335,,0.0,0.0024,30000,0.0,-0.4105,0.0388,-0.0036,,,0.0,0.0,id_50,-0.0146,,,0.0,-0.022,0.0022,,0.0791,,,0.0,146755,,656
15611,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0889,,,0.0,0.0,0.0334,,0.0,0.002,30000,0.0,-0.2551,-0.0027,-0.0089,,,0.0,0.0,id_50,0.0127,,,0.0,-0.0304,0.0067,,-0.1017,,,0.0,146756,,657
15635,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1054,,,-0.0,-0.0,-0.2685,,0.0,0.0519,30000,0.0,-0.3277,0.0094,0.027,,,0.0,0.0,id_50,0.0019,,,0.0,0.2232,-0.0005,,0.0609,,,0.0,146757,,658
15659,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0484,,,0.0,0.0,0.0803,,0.0,0.079,30000,0.0,-0.5067,-0.0141,-0.0133,,,0.0,0.0,id_50,-0.0222,,,0.0,0.0161,-0.0029,,-0.0746,,,0.0,146758,,659
15683,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0026,,,-0.0,0.0,0.0494,,0.0,-0.0246,30000,0.0,-0.015,0.0038,0.0341,,,0.0,0.0,id_50,-0.0051,,,0.0,-0.0597,-0.0029,,0.0025,,,0.0,146759,,660
15707,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3852,,,-0.0,0.0,-0.1363,,0.0,-0.2284,30000,0.0,1.0852,-0.0044,-0.03,,,0.0,0.0,id_50,0.1202,,,0.0,-0.0469,-0.0095,,-0.0498,,,0.0,146760,,661
15731,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3994,,,0.0,-0.0,-0.4367,,0.0,-0.0718,30000,0.0,-0.181,-0.0085,-0.0264,,,0.0,0.0,id_50,0.0087,,,0.0,0.2046,0.0189,,-0.0883,,,0.0,146761,,662
15755,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2815,,,0.0,0.0,-0.5912,,0.0,-0.113,30000,0.0,0.4323,-0.0309,0.0325,,,0.0,0.0,id_50,-0.1792,,,0.0,-0.2336,0.0592,,0.7748,,,0.0,146762,,663
15779,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.6922,,,-0.0,0.0,-0.3223,,0.0,0.0515,30000,0.0,0.1321,-0.0205,-0.1248,,,0.0,0.0,id_50,-0.0502,,,0.0,0.6801,-0.0072,,0.4856,,,0.0,146763,,664
15803,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.5629,,,-0.0,0.0,-1.0284,,0.0,-0.0369,30000,0.0,2.6256,-0.0257,0.1454,,,0.0,0.0,id_50,-0.0343,,,0.0,-0.1614,0.0044,,0.5739,,,0.0,146764,,665
15827,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1039,,,0.0,-0.0,0.1548,,0.0,-0.0295,30000,0.0,1.1417,-0.0106,0.0309,,,0.0,0.0,id_50,-0.1545,,,0.0,-0.1198,-0.003,,0.0277,,,0.0,146765,,666
15851,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0722,,,0.0,0.0,0.1199,,0.0,-0.0133,30000,0.0,0.5882,0.006,-0.0264,,,0.0,0.0,id_50,-0.0221,,,0.0,0.0551,-0.0021,,-0.045,,,0.0,146766,,667
15875,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2098,,,-0.0,0.0,-0.4488,,0.0,0.2788,30000,0.0,-0.0462,-0.0115,-0.1216,,,0.0,0.0,id_50,-0.0424,,,0.0,0.2912,-0.0042,,0.2682,,,0.0,146767,,668
15899,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0377,,,-0.0,-0.0,0.0402,,0.0,0.0294,30000,0.0,-0.0304,-0.0055,-0.0675,,,0.0,0.0,id_50,-0.013,,,0.0,0.016,-0.001,,-0.0363,,,0.0,146768,,669
15923,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0078,,,-0.0,0.0,-0.0223,,0.0,0.0361,30000,0.0,0.0624,-0.0131,-0.0367,,,0.0,0.0,id_50,-0.0198,,,0.0,0.0474,0.0011,,-0.0005,,,0.0,146769,,670
15947,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0591,,,-0.0,0.0,0.0193,,0.0,-0.0311,30000,0.0,-0.0167,-0.0032,0.0127,,,0.0,-0.0,id_50,0.0111,,,0.0,0.0655,0.0032,,-0.0184,,,0.0,146770,,671
15971,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0012,,,-0.0,-0.0,0.0051,,0.0,-0.0187,30000,0.0,0.9974,-0.0095,0.0023,,,0.0,0.0,id_50,-0.0007,,,0.0,0.0071,-0.0065,,0.0197,,,0.0,146771,,672
15995,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0265,,,0.0,0.0,-0.0135,,0.0,0.0018,30000,0.0,0.1052,-0.0013,0.012,,,0.0,0.0,id_50,-0.006,,,0.0,0.0082,0.006,,0.0193,,,0.0,146772,,673
16019,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0722,,,0.0,-0.0,0.0101,,0.0,-0.0236,30000,0.0,0.0,-0.0012,0.003,,,0.0,0.0,id_50,-0.0077,,,0.0,-0.0623,0.0016,,0.0079,,,0.0,146773,,674
16043,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0295,,,0.0,-0.0,-0.0086,,0.0,0.0181,30000,0.0,0.0,-0.0025,0.0117,,,0.0,0.0,id_50,0.0214,,,0.0,-0.0318,0.0015,,0.0197,,,0.0,146774,,675
16067,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0254,,,0.0,-0.0,-0.0491,,0.0,-0.0078,30000,0.0,0.3219,-0.01,0.0041,,,0.0,0.0,id_50,-0.0078,,,0.0,0.0145,0.0065,,0.0242,,,0.0,146775,,676
16091,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0065,,,0.0,0.0,0.0491,,0.0,-0.014,30000,0.0,-0.128,-0.0093,0.0102,,,0.0,0.0,id_50,0.0329,,,0.0,-0.028,-0.0004,,-0.0471,,,0.0,146776,,677
16115,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0251,,,-0.0,0.0,0.0137,,0.0,-0.0204,30000,0.0,0.0,0.0018,0.0087,,,0.0,-0.0,id_50,-0.0121,,,0.0,-0.0178,0.001,,-0.0002,,,0.0,146777,,678
16139,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0031,,,0.0,-0.0,-0.0014,,0.0,-0.0184,30000,0.0,-0.0167,0.0022,-0.0133,,,0.0,0.0,id_50,0.018,,,0.0,0.0098,0.0022,,0.0041,,,0.0,146778,,679
16163,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0395,,,0.0,-0.0,-0.0354,,0.0,0.0027,30000,0.0,-0.128,-0.0097,-0.0068,,,0.0,0.0,id_50,-0.0229,,,0.0,-0.0106,-0.0037,,0.047,,,0.0,146779,,680
16187,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0368,,,-0.0,0.0,0.1144,,0.0,0.0059,30000,0.0,0.2401,-0.0191,0.017,,,0.0,0.0,id_50,-0.0232,,,0.0,-0.0821,0.0033,,-0.053,,,0.0,146780,,681
16211,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0446,,,-0.0,0.0,-0.0328,,0.0,0.0001,30000,0.0,0.2926,-0.0174,0.0239,,,0.0,0.0,id_50,-0.0062,,,0.0,-0.0127,-0.0022,,0.0025,,,0.0,146781,,682
16235,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.953,,,0.0,0.0,-1.5373,,0.0,1.0616,30000,0.0,0.032,-0.0385,-0.3016,,,0.0,0.0,id_50,-0.0684,,,0.0,1.9471,-0.0038,,0.8938,,,0.0,146782,,683
16259,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.6955,,,-0.0,0.0,0.8342,,0.0,-0.1781,30000,0.0,0.2824,0.0432,0.3042,,,0.0,-0.0,id_50,-0.1572,,,0.0,-0.8037,-0.0071,,0.6601,,,0.0,146783,,684
16283,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.0339,,,-0.0,0.0,-2.2312,,0.0,0.3604,30000,0.0,0.536,0.0229,-0.0463,,,0.0,0.0,id_50,-0.0374,,,0.0,1.8038,-0.0067,,1.1683,,,0.0,146784,,685
16307,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0505,,,0.0,-0.0,0.0045,,0.0,0.029,30000,0.0,0.1704,0.0388,-0.0186,,,0.0,-0.0,id_50,-0.0896,,,0.0,-0.0071,-0.0101,,0.1036,,,0.0,146785,,686
16331,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0088,,,-0.0,-0.0,-0.046,,0.0,-0.0216,30000,0.0,0.1052,0.0174,-0.0113,,,0.0,0.0,id_50,-0.0106,,,0.0,0.0241,0.0009,,0.0384,,,0.0,146786,,687
16355,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0557,,,-0.0,-0.0,-0.0514,,0.0,0.0136,30000,0.0,0.1826,-0.0042,-0.0184,,,0.0,0.0,id_50,0.0386,,,0.0,-0.0248,-0.004,,-0.0051,,,0.0,146787,,688
16379,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.39,,,0.0,0.0,-0.2147,,0.0,-0.0739,30000,0.0,0.1052,0.0087,0.0135,,,0.0,0.0,id_50,-0.0105,,,0.0,-0.1096,0.0039,,-0.0074,,,0.0,146788,,689
16403,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.6981,,,0.0,-0.0,-1.6444,,0.0,0.0848,30000,0.0,0.3219,0.0482,0.0884,,,0.0,0.0,id_50,-0.0638,,,0.0,0.8523,-0.005,,1.3376,,,0.0,146789,,690
16427,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0879,,,0.0,0.0,-0.024,,0.0,-0.0117,30000,0.0,0.4654,0.01,-0.0337,,,0.0,0.0,id_50,0.0134,,,0.0,0.0936,-0.0012,,0.0416,,,0.0,146790,,691
16451,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2163,,,0.0,0.0,-3.9737,,0.0,0.2688,30000,0.0,-0.4105,0.3234,0.3625,,,0.0,0.0,id_50,-0.3099,,,0.0,0.9046,0.0153,,2.6252,,,0.0,146791,,692
16475,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-1.5161,,,-0.0,0.0,-2.9618,,0.0,0.0304,30000,0.0,0.0,0.1262,0.0799,,,0.0,0.0,id_50,0.0243,,,0.0,0.7496,-0.0013,,0.4365,,,0.0,146792,,693
16499,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4344,,,-0.0,0.0,-0.6514,,0.0,-0.0589,30000,0.0,1.0555,-0.0254,-0.0225,,,0.0,0.0,id_50,0.0003,,,0.0,0.0743,0.0146,,0.2345,,,0.0,146793,,694
16523,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.516,,,0.0,-0.0,0.301,,0.0,0.0048,30000,0.0,-0.1488,-0.1596,-0.054,,,0.0,0.0,id_50,-0.2983,,,0.0,-0.253,-0.1825,,0.1255,,,0.0,146794,,695
16547,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4926,,,0.0,-0.0,-1.4694,,0.0,0.0007,30000,0.0,1.4304,-0.0251,-0.0216,,,0.0,-0.0,id_50,-0.0513,,,0.0,-0.1906,-0.0003,,1.265,,,0.0,146795,,696
16571,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0096,,,0.0,0.0,-0.052,,0.0,0.0055,30000,0.0,0.6109,-0.0005,-0.0059,,,0.0,-0.0,id_50,-0.0254,,,0.0,-0.0034,0.0083,,0.0829,,,0.0,146796,,697
16595,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0618,,,-0.0,0.0,-0.0108,,0.0,0.0081,30000,0.0,0.0474,-0.0096,-0.0253,,,0.0,0.0,id_50,-0.018,,,0.0,-0.0191,-0.0001,,0.013,,,0.0,146797,,698
16619,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0103,,,0.0,-0.0,-0.0071,,0.0,-0.0174,30000,0.0,1.2335,0.0084,0.0121,,,0.0,-0.0,id_50,-0.0165,,,0.0,-0.0026,0.0104,,0.023,,,0.0,146798,,699
16643,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1589,,,-0.0,0.0,-0.8477,,0.0,-0.036,30000,0.0,0.708,0.1428,-0.0204,,,0.0,0.0,id_50,-0.0245,,,0.0,0.0305,-0.0071,,0.6035,,,0.0,146799,,700
16667,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0224,,,0.0,-0.0,-0.1729,,0.0,0.0195,30000,0.0,0.3025,-0.0567,-0.0244,,,0.0,-0.0,id_50,0.0068,,,0.0,0.0568,-0.0001,,0.1486,,,0.0,146800,,701
16691,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0245,,,-0.0,0.0,0.1114,,0.0,0.0417,30000,0.0,-0.0697,0.0152,-0.0117,,,0.0,0.0,id_50,0.0048,,,0.0,0.0398,-0.0265,,-0.1502,,,0.0,146801,,702
16715,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0505,,,-0.0,-0.0,-0.0936,,0.0,-0.0017,30000,0.0,0.1321,0.0403,0.0114,,,0.0,0.0,id_50,-0.0065,,,0.0,-0.0088,-0.0063,,0.1157,,,0.0,146802,,703
16739,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.7735,,,0.0,0.0,-2.8196,,0.0,1.0901,30000,0.0,1.1754,-0.0335,-0.2872,,,0.0,0.0,id_50,-0.0731,,,0.0,2.2089,0.0072,,1.6809,,,0.0,146803,,704
16763,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.9085,,,0.0,-0.0,-1.3207,,0.0,-0.0067,30000,0.0,-0.0886,0.0344,0.0529,,,0.0,-0.0,id_50,0.006,,,0.0,0.0679,-0.0028,,0.2605,,,0.0,146804,,705
16787,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1916,,,0.0,0.0,-2.2233,,0.0,0.0401,30000,0.0,-0.3192,-0.0088,0.022,,,0.0,0.0,id_50,0.0626,,,0.0,1.0246,-0.005,,0.8962,,,0.0,146805,,706
16811,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.087,,,-0.0,0.0,-0.604,,0.0,-0.0196,30000,0.0,0.4425,-0.0029,0.111,,,0.0,0.0,id_50,-0.3495,,,0.0,0.021,-0.0063,,0.7631,,,0.0,146806,,707
16835,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0157,,,-0.0,-0.0,0.0426,,0.0,-0.0172,30000,0.0,-0.0338,-0.0177,0.0161,,,0.0,0.0,id_50,0.0256,,,0.0,0.0513,0.0044,,-0.0894,,,0.0,146807,,708
16859,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0478,,,0.0,-0.0,-0.0103,,0.0,-0.0124,30000,0.0,-0.0167,-0.0046,-0.0082,,,0.0,0.0,id_50,-0.016,,,0.0,-0.0222,0.002,,0.0241,,,0.0,146808,,709
16883,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0032,,,-0.0,0.0,-0.0001,,0.0,-0.0097,30000,0.0,-0.108,0.002,0.0118,,,0.0,0.0,id_50,-0.0057,,,0.0,0.0169,0.0019,,-0.014,,,0.0,146809,,710
16907,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0297,,,0.0,-0.0,0.0089,,0.0,-0.0163,30000,0.0,0.1579,0.0125,0.0165,,,0.0,0.0,id_50,0.0199,,,0.0,-0.0051,-0.0011,,-0.0056,,,0.0,146810,,711
16931,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0153,,,0.0,-0.0,-0.0023,,0.0,0.0175,30000,0.0,0.562,0.0018,-0.0249,,,0.0,0.0,id_50,-0.0092,,,0.0,0.0082,-0.0084,,0.002,,,0.0,146811,,712
16955,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0195,,,-0.0,-0.0,-0.1598,,0.0,0.0058,30000,0.0,1.2901,-0.0188,0.0192,,,0.0,0.0,id_50,0.0101,,,0.0,0.0622,0.002,,0.0597,,,0.0,146812,,713
16979,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3223,,,-0.0,-0.0,0.2814,,0.0,-0.1232,30000,0.0,1.3227,0.0173,0.0632,,,0.0,0.0,id_50,0.012,,,0.0,-0.4194,-0.0014,,-0.1522,,,0.0,146813,,714
17003,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0288,,,0.0,-0.0,0.0317,,0.0,-0.003,30000,0.0,-0.0697,-0.0227,-0.0119,,,0.0,0.0,id_50,0.033,,,0.0,-0.0406,-0.0053,,-0.01,,,0.0,146814,,715
17027,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0713,,,-0.0,0.0,-0.0286,,0.0,0.0403,30000,0.0,0.2178,0.0091,-0.0046,,,0.0,0.0,id_50,0.0009,,,0.0,0.0527,-0.0046,,0.0061,,,0.0,146815,,716
17051,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0523,,,0.0,-0.0,0.0017,,0.0,0.0034,30000,0.0,-0.0697,0.0003,0.0114,,,0.0,0.0,id_50,0.0059,,,0.0,0.0235,0.0026,,0.0035,,,0.0,146816,,717
17075,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0032,,,0.0,0.0,0.014,,0.0,-0.0045,30000,0.0,0.1704,-0.0171,0.0186,,,0.0,0.0,id_50,0.016,,,0.0,-0.019,-0.0014,,-0.01,,,0.0,146817,,718
17099,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0022,,,0.0,-0.0,-0.1406,,0.0,0.0153,30000,0.0,0.0474,0.0031,0.0071,,,0.0,0.0,id_50,0.006,,,0.0,0.0455,-0.002,,0.0634,,,0.0,146818,,719
17123,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0143,,,0.0,0.0,-0.0253,,0.0,0.0029,30000,0.0,-0.128,0.0032,-0.0127,,,0.0,0.0,id_50,0.017,,,0.0,0.0001,0.0018,,-0.0013,,,0.0,146819,,720
17147,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0135,,,0.0,0.0,0.0318,,0.0,-0.0003,30000,0.0,0.0162,0.007,0.0102,,,0.0,0.0,id_50,0.0024,,,0.0,-0.0187,-0.0007,,-0.0182,,,0.0,146820,,721
17171,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0071,,,0.0,0.0,0.0015,,0.0,0.0041,30000,0.0,-0.108,0.0003,-0.0226,,,0.0,0.0,id_50,0.0121,,,0.0,0.0188,0.0027,,-0.0097,,,0.0,146821,,722
17195,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.015,,,0.0,-0.0,-0.0081,,0.0,-0.0116,30000,0.0,-0.3108,0.0007,0.0085,,,0.0,0.0,id_50,0.0134,,,0.0,-0.0152,0.0034,,-0.0061,,,0.0,146822,,723
